name,slug,lat,lng,country,wind_direction,water_type,difficulty,season,url
jaguaribe,jaguaribe,-12.9572,-38.3891,Brazil,NE,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jaguaribe
jalama beach,jalama_beach,34.5098,-120.5017,California+(USA),"WSW, W","Small wave, Medium wave, Big wave",Expert,,https://se.kiteforum.com/kitesurf/spot/jalama_beach
james river   monitor merrimac overlook park,james_river___monitor_merrimac_overlook_park,36.9828,-76.3954,Virginia+(USA),"E, ESE, SE, SSE, S, SSW, SW","Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/james_river___monitor_merrimac_overlook_park
jasmin village,jasmin_village,27.1092,33.8298,Egypt,N,"Shallow, Flat, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jasmin_village
jason bay,jason_bay,1.8791,104.108,Malaysia,NE,"Shallow, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jason_bay
jefferson beach,jefferson_beach,28.3898,-80.5968,Florida+(USA),"NE, ENE, E, ESE, SE, SSE","Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jefferson_beach
jericoacoara,jericoacoara,-2.7966,-40.5187,Brazil,"NE, ENE, E","Flat, Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jericoacoara
jetty island,jetty_island,48.0085,-122.2311,Washington+(USA),NW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jetty_island
jezioro Tarnobrzeskie,jezioro_Tarnobrzeskie,50.5439,21.6447,Poland,No information,"Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jezioro_Tarnobrzeskie
jezioro gardno,jezioro_gardno,54.6519,17.1131,Poland,No information,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jezioro_gardno
jezioro miedwie   gizyn,jezioro_miedwie___gizyn,53.2407,14.8609,Poland,"N, S, SSW, SW, NW, NNW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jezioro_miedwie___gizyn
jezioro miedwie   wierzbno,jezioro_miedwie___wierzbno,53.229,14.911,Poland,"N, SSW, SW, W, NW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jezioro_miedwie___wierzbno
jhunan,jhunan,24.685,120.8411,Taiwan,"NE, SW","Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jhunan
jinha beach,jinha_beach,35.3826,129.346,South+Korea,NE,"Flat, Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jinha_beach
jinsan  chinshan,jinsan__chinshan_,25.2104,121.6584,Taiwan,"E, ESE, SE","Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jinsan__chinshan_
jolly beach,jolly_beach,43.2436,10.525,Italy,No information,"Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jolly_beach
jonville,jonville,49.6096,-1.2411,France,S,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jonville
joppolo,joppolo,38.579,15.8877,Italy,NW,"Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/joppolo
juist   nordstrand,juist___nordstrand,53.6816,6.9975,Germany,No information,"Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/juist___nordstrand
jukchun,jukchun,36.0843,129.4165,South+Korea,"N, NNE, NE, ENE, E, ESE, SE",Medium wave,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jukchun
jullouville,jullouville,48.7795,-1.5698,France,"S, SSW, SW, WSW, WNW, NW, NNW","Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jullouville
juno kitebeach,juno_kitebeach,26.905,-80.0604,Florida+(USA),"N, NNE, NE, ENE, ESE, SE, SSE","Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/juno_kitebeach
jupiter civic center,jupiter_civic_center,26.9314,-80.0683,Florida+(USA),"NE, SE","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jupiter_civic_center
jupiter inlet,jupiter_inlet,26.9433,-80.0716,Florida+(USA),N,"Flat, Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jupiter_inlet
jurere,jurere,-27.4372,-48.5005,Brazil,"N, NNE, NE","Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jurere
jurmala  pumpuri,jurmala__pumpuri,56.9716,23.7682,Latvia,No information,"Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/jurmala__pumpuri
kairon plage,kairon_plage,48.8009,-1.5698,France,"SW, NW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kairon_plage
kaitarakihi,kaitarakihi,-37.0076,174.5851,New+Zealand,"SW, WSW","Flat, Chop, Small wave",Expert,,https://se.kiteforum.com/kitesurf/spot/kaitarakihi
kakula island,kakula_island,-17.5205,168.4024,Vanuatu,"E, ESE, SE","Shallow, Flat, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kakula_island
kalmus beach,kalmus_beach,41.6345,-70.278,Massachusetts+(USA),"S, SSW, SW","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kalmus_beach
kamalin park,kamalin_park,13.266,144.6678,Guam,"SE, SSE, S, SSW, SW","Shallow, Flat","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kamalin_park
kamenjak peninsula   stupice,kamenjak_peninsula___stupice,44.7961,13.9208,Croatia,"NE, ENE, E, ESE, SE","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kamenjak_peninsula___stupice
kaminia beach,kaminia_beach,38.0629,20.7808,Greece,"SSE, S, SSW, SW, WSW, W","Shallow, Flat","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kaminia_beach
kappelskaer,kappelskaer,59.7169,19.0661,Sweden,"E, ESE, SE, SSE, S, SSW, SW","Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kappelskaer
kariega main beach,kariega_main_beach,-33.683,26.6823,South+Africa,NE,"Shallow, Flat, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kariega_main_beach
karpathos   devil s bay,karpathos___devil_s_bay,35.4404,27.1563,Greece,No information,"Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/karpathos___devil_s_bay
karpathos   gun bay,karpathos___gun_bay,35.4314,27.1557,Greece,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/karpathos___gun_bay
karpathos   secret beach,karpathos___secret_beach,35.4295,27.125,Greece,No information,No information,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/karpathos___secret_beach
karwia,karwia,54.8326,18.2143,Poland,No information,"Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/karwia
kato alepochori,kato_alepochori,38.1083,23.2179,Greece,No information,No information,"Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kato_alepochori
katwijk aan zee,katwijk_aan_zee,52.2064,4.3935,Netherlands,SW,"Small wave, Medium wave, Big wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/katwijk_aan_zee
kauai   lydgate park,kauai___lydgate_park,22.0406,-159.335,Hawaii+(USA),"N, NNE, NE","Shallow, Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kauai___lydgate_park
kawe beach,kawe_beach,-6.7259,39.236,Tanzania,"N, SE, SSE, S","Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kawe_beach
kazantip bay east,kazantip_bay_east,45.4095,35.8813,Ukraine,No information,"Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kazantip_bay_east
kazantip bay west,kazantip_bay_west,45.4377,35.8255,Ukraine,No information,"Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kazantip_bay_west
kazma,kazma,35.8702,10.6086,Tunisia,SE,"Flat, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kazma
kearney,kearney,54.3844,-5.4792,Ireland,"E, ESE, SE, SSE, S, SSW, SW","Shallow, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kearney
keho lake   boat launch,keho_lake___boat_launch,49.9357,-112.987,Canada,"SW, WSW, W","Chop, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___boat_launch
keho lake   east kite beach,keho_lake___east_kite_beach,49.9464,-112.9574,Canada,"SW, WSW, W","Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___east_kite_beach
keho lake   kekokipa,keho_lake___kekokipa,49.9655,-112.9938,Canada,"SSW, SW, WSW, W","Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___kekokipa
keho lake   kite beach,keho_lake___kite_beach,49.9655,-113.006,Canada,"SW, WSW, W","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___kite_beach
keho lake   sandy beaches,keho_lake___sandy_beaches,49.9623,-112.982,Canada,"SW, WSW, W","Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___sandy_beaches
keho lake   southwest kite beach,keho_lake___southwest_kite_beach,49.9345,-113.0294,Canada,N,"Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___southwest_kite_beach
keho lake   speed beach,keho_lake___speed_beach,49.955,-113.0527,Canada,"SW, WSW, W","Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___speed_beach
keho lake   super scaredy cats,keho_lake___super_scaredy_cats,49.9666,-113.052,Canada,S,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___super_scaredy_cats
keho lake   wave beach,keho_lake___wave_beach,49.9583,-112.9634,Canada,"SW, WSW, W","Chop, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___wave_beach
keho lake   west kite beach,keho_lake___west_kite_beach,49.96,-113.064,Canada,"SW, WSW, W","Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keho_lake___west_kite_beach
kelly ave,kelly_ave,30.3716,-89.0716,Mississippi+(USA),SE,"Shallow, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kelly_ave
kent island   terrapin park,kent_island___terrapin_park,38.9989,-76.323,Maryland+(USA),"N, NW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kent_island___terrapin_park
keremma,keremma,48.6493,-4.2441,France,NW,"Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/keremma
kerguelen,kerguelen,47.7028,-3.4013,France,"SSW, SW",Chop,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kerguelen
kerhilio,kerhilio,47.612,-3.1688,France,"W, WNW, NW","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kerhilio
kerlede,kerlede,47.2576,-2.2272,France,"E, SE, S, SW",Chop,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kerlede
kersidan,kersidan,47.7969,-3.8212,France,"SE, SW, WSW, W","Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kersidan
kersiguenou,kersiguenou,48.2502,-4.5462,France,"NE, S, SSW, SW","Medium wave, Big wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kersiguenou
kersiny,kersiny,48.0055,-4.5121,France,"SE, W","Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kersiny
kervel,kervel,48.1145,-4.2824,France,"SW, NW","Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kervel
kessingland beach,kessingland_beach,52.4124,1.7283,England+(UK),No information,No information,No information,,https://se.kiteforum.com/kitesurf/spot/kessingland_beach
key west   smathers beach,key_west___smathers_beach,24.5523,-81.767,Florida+(USA),"E, ESE, SE, SSE, S, SSW, SW, WSW","Shallow, Flat","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/key_west___smathers_beach
key west the flats,key_west_the_flats,24.6165,-81.8008,Florida+(USA),No information,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/key_west_the_flats
khao takiab bay beach,khao_takiab_bay_beach,12.5014,99.9747,Thailand,No information,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/khao_takiab_bay_beach
khe ga,khe_ga,10.7052,107.9814,Vietnam,No information,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/khe_ga
kho chang   white sand beach,kho_chang___white_sand_beach,12.111,102.2688,Thailand,No information,"Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_chang___white_sand_beach
kho lan  coral island,kho_lan__coral_island_,12.9248,100.7781,Thailand,No information,"Shallow, Flat, Chop, Small wave, Medium wave",Expert,,https://se.kiteforum.com/kitesurf/spot/kho_lan__coral_island_
kho mak,kho_mak,11.8128,102.4645,Thailand,No information,"Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_mak
kho pha ngan   thong sala beach,kho_pha_ngan___thong_sala_beach,9.7064,99.9991,Thailand,"E, ESE, SE","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_pha_ngan___thong_sala_beach
kho samet   ao cho,kho_samet___ao_cho,12.5568,101.4535,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___ao_cho
kho samet   ao kiew na nok,kho_samet___ao_kiew_na_nok,12.5306,101.4461,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___ao_kiew_na_nok
kho samet   ao phrao,kho_samet___ao_phrao,12.5701,101.4495,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___ao_phrao
kho samet   lung dam beach,kho_samet___lung_dam_beach,12.5452,101.4477,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___lung_dam_beach
kho samet   nuan beach,kho_samet___nuan_beach,12.5594,101.4554,Thailand,"E, S","Flat, Chop",Expert,,https://se.kiteforum.com/kitesurf/spot/kho_samet___nuan_beach
kho samet   phai beach,kho_samet___phai_beach,12.5639,101.4577,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___phai_beach
kho samet   sai kaew beach,kho_samet___sai_kaew_beach,12.5668,101.4645,Thailand,No information,"Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___sai_kaew_beach
kho samet   tien beach,kho_samet___tien_beach,12.549,101.449,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___tien_beach
kho samet   tubtim beach,kho_samet___tubtim_beach,12.5615,101.456,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___tubtim_beach
kho samet   vong duen beach,kho_samet___vong_duen_beach,12.5543,101.4505,Thailand,"E, ESE, SE, SSE, S","Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___vong_duen_beach
kho samet   wai beach,kho_samet___wai_beach,12.5391,101.4485,Thailand,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kho_samet___wai_beach
khryaschevka pyanyi mys  drunk cape  north,khryaschevka_pyanyi_mys__drunk_cape__north,53.8377,49.0866,Russia,No information,"Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/khryaschevka_pyanyi_mys__drunk_cape__north
khryaschevka pyanyi mys  drunk cape  west,khryaschevka_pyanyi_mys__drunk_cape__west,53.8279,49.0784,Russia,No information,"Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/khryaschevka_pyanyi_mys__drunk_cape__west
kijkduin,kijkduin,52.0708,4.2207,Netherlands,"N, SW, WSW, W","Shallow, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kijkduin
kilcummin,kilcummin,52.2453,-10.1021,Ireland,"SW, WSW, W",Medium wave,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kilcummin
killiney beach,killiney_beach,53.2587,-6.1118,Ireland,"N, NNE, NE, ENE, E, ESE, SE, SSE, S","Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/killiney_beach
kilmuckridge,kilmuckridge,52.5346,-6.2115,Ireland,"SE, SSE, S",Medium wave,"Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kilmuckridge
kimmeridge bay,kimmeridge_bay,50.6126,-2.1356,England+(UK),No information,"Chop, Small wave, Medium wave",Expert,,https://se.kiteforum.com/kitesurf/spot/kimmeridge_bay
kings beach,kings_beach,-33.971,25.6461,South+Africa,"E, ESE, SE",Small wave,"Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kings_beach
kintyre   machrihanish,kintyre___machrihanish,55.4276,-5.7241,Scotland+(UK),No information,"Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kintyre___machrihanish
kite beach mdq,kite_beach_mdq,-38.0992,-57.5448,Argentina,"NE, SW","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kite_beach_mdq
kitebeach Fiumara,kitebeach_Fiumara,42.7324,10.9609,Italy,"SE, S, SSW, SW, WSW, WNW, NW","Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kitebeach_Fiumara
kiziltashsky liman   golenkaya kosa,kiziltashsky_liman___golenkaya_kosa,45.0797,36.9977,Russia,No information,"Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/kiziltashsky_liman___golenkaya_kosa
km marker 189,km_marker_189,32.6346,-9.1566,Morocco,No information,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/km_marker_189
knokke heist,knokke_heist,51.3553,3.296,Belgium,No information,"Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/knokke_heist
ko tao   chalok baan kao bay,ko_tao___chalok_baan_kao_bay,10.0663,99.827,Thailand,"S, SSW, SW","Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/ko_tao___chalok_baan_kao_bay
ko tao   mae haad beach,ko_tao___mae_haad_beach,10.0827,99.8232,Thailand,No information,"Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/ko_tao___mae_haad_beach
